ID,floatWear,formattedPrice,item,source,rarity,timestamp
75,0.1372288018465,1.65,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
76,0.13877926766872,1.65,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
77,0.12079386413097,1.67,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
78,0.1306349337101,1.67,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
79,0.13400948047638,1.67,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
80,0.1362626105547,1.67,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
81,0.1335411965847,1.68,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
82,0.13613866269588,1.68,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
83,0.11300547420979,1.69,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
84,0.11524839699268,1.69,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
85,0.11535839736462,1.69,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
86,0.12388384342194,1.69,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
87,0.12533411383629,1.69,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
88,0.13044448196888,1.69,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
89,0.11504573374987,1.7,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
90,0.12158482521772,1.71,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
91,0.12364999949932,1.72,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
92,0.11164245009422,1.74,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:51
93,0.1178690046072,1.74,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:51
94,0.12350881844759,1.74,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
95,0.12086264044046,1.75,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
96,0.11362924426794,1.87,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
97,0.11602939665318,1.87,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
98,0.12023348361254,1.87,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
99,0.10729629546404,1.89,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:50:09
100,0.11261516809464,1.96,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:51
101,0.11597311496735,2.01,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:51
102,0.11465208232403,2.19,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:51
103,0.02068011648953,3.59,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
104,0.03779185563326,3.59,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
105,0.04446505755186,3.59,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
106,0.02578606642783,3.69,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
107,0.06467347592115,3.71,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
108,0.05853370577097,3.8,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
109,0.06840548664331,3.8,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
110,0.04921602085233,3.84,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
111,0.06281317025423,3.9,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
112,0.02172439731658,3.92,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
113,0.04893764853477,3.94,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
114,0.02535963431001,3.96,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
115,0.01395589951426,3.97,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
116,0.01398800499737,3.97,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
117,0.04717729985714,3.98,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
118,0.03269872814417,4.0,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
119,0.03268927335739,4.01,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
120,0.03448731824756,4.1,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
121,0.03163176029921,4.12,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
122,0.03261996433139,4.13,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
123,0.02186979167163,4.17,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
124,0.02711150608957,4.17,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
125,0.01610440574586,4.42,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
126,0.02444784529507,4.58,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
127,0.01770709641278,4.61,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
128,0.01541652996093,5.55,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
129,0.00837716832757,5.66,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
130,0.00463470490649,5.8,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
131,0.00974580552429,5.92,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
132,0.00956162903458,6.05,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
133,0.00118465221021,6.15,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
134,0.0014539824333,6.2,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
135,0.00273997220211,6.42,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
136,0.00228492519818,6.5,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
137,0.00335418875329,6.73,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
138,0.00199809251353,6.79,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
139,0.00530697405338,6.93,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
140,0.00223361048847,7.42,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
141,0.00218416610733,7.85,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
142,0.00084499910008,8.92,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
143,0.00281152804382,8.95,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
144,0.00266599957831,9.79,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
145,0.00043931126129,9.8,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
146,0.00045209555537,10.64,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
147,0.00041428368422,13.03,R8-Revolver Crazy 8,SCM,Restricted,2023-05-07 23:49:36
148,0.00037443413748,30.98,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
149,0.00027021352435,35.92,Dual-Berettas Flora Carnivora,SCM,Restricted,2023-05-12 19:07:26
