Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
27,82,0.2592,0.2368,FT,PP-Bizon_Space_Cat,Port,2024-04-17 23:06:31,Dreams_&_Nightmares
28,69,0.2592,0.2578,FT,G3SG1_Dream_Glade,Port,2024-04-17 23:06:07,Dreams_&_Nightmares
29,64,0.2592,0.2628,FT,G3SG1_Dream_Glade,Port,2024-04-17 23:06:07,Dreams_&_Nightmares
30,63,0.2592,0.2848,FT,G3SG1_Dream_Glade,Port,2024-04-17 23:06:07,Dreams_&_Nightmares
31,83,0.2592,0.2858,FT,PP-Bizon_Space_Cat,Port,2024-04-17 23:06:31,Dreams_&_Nightmares
32,84,0.2592,0.2878,FT,PP-Bizon_Space_Cat,Port,2024-04-17 23:06:31,Dreams_&_Nightmares
33,71,0.2592,0.3158,FT,G3SG1_Dream_Glade,Port,2024-04-17 23:06:07,Dreams_&_Nightmares
34,152,0.27,0.18043,FT,XM1014_Zombie_Offensive,DM,2024-04-17 23:08:20,Dreams_&_Nightmares
35,149,0.27,0.18643,FT,XM1014_Zombie_Offensive,DM,2024-04-17 23:08:20,Dreams_&_Nightmares
36,138,0.27,0.22053,FN,M4A1-S_Night_Terror,DM,2024-04-17 23:08:06,Dreams_&_Nightmares
37,148,0.27,0.23003,FT,XM1014_Zombie_Offensive,DM,2024-04-17 23:08:20,Dreams_&_Nightmares
38,155,0.28,0.28363,FT,G3SG1_Dream_Glade,DM,2024-04-17 23:08:20,Dreams_&_Nightmares
39,163,0.29,0.24553,FT,G3SG1_Dream_Glade,DM,2024-04-17 23:08:20,Dreams_&_Nightmares
40,177,0.3,0.19913,BS,USP-S_Ticket_to_Hell,DM,2024-04-17 23:08:28,Dreams_&_Nightmares
41,193,0.3,0.21283,BS,G3SG1_Dream_Glade,DM,2024-04-17 23:08:28,Dreams_&_Nightmares
42,181,0.3,0.21513,BS,G3SG1_Dream_Glade,DM,2024-04-17 23:08:28,Dreams_&_Nightmares
43,72,0.31,0.15593,FT,USP-S_Ticket_to_Hell,DM,2024-04-17 23:07:27,Dreams_&_Nightmares
44,92,0.31,0.15633,FT,USP-S_Ticket_to_Hell,DM,2024-04-17 23:07:31,Dreams_&_Nightmares
45,66,0.31,0.15983,FT,USP-S_Ticket_to_Hell,DM,2024-04-17 23:07:27,Dreams_&_Nightmares
46,51,0.31,0.18993,FT,USP-S_Ticket_to_Hell,DM,2024-04-17 23:07:27,Dreams_&_Nightmares
47,76,0.31,0.19063,FT,USP-S_Ticket_to_Hell,DM,2024-04-17 23:07:27,Dreams_&_Nightmares
48,203,0.31,0.19583,BS,G3SG1_Dream_Glade,DM,2024-04-17 23:08:34,Dreams_&_Nightmares
49,197,0.31,0.19723,BS,G3SG1_Dream_Glade,DM,2024-04-17 23:08:34,Dreams_&_Nightmares
50,103,0.3185,0.16112846136093,FT,USP-S_Ticket_to_Hell,Monkey,2024-04-17 23:10:20,Dreams_&_Nightmares
51,64,0.3185,0.16498985886574,FT,USP-S_Ticket_to_Hell,Monkey,2024-04-17 23:09:54,Dreams_&_Nightmares
52,102,0.3185,0.1673362404107999,FT,USP-S_Ticket_to_Hell,Monkey,2024-04-17 23:10:20,Dreams_&_Nightmares
53,31,0.3185,0.17034594714642,FT,PP-Bizon_Space_Cat,Monkey,2024-04-17 23:09:36,Dreams_&_Nightmares
54,74,0.3185,0.17358267307281,FT,USP-S_Ticket_to_Hell,Monkey,2024-04-17 23:10:00,Dreams_&_Nightmares
55,48,0.3185,0.17833775281906,FT,PP-Bizon_Space_Cat,Monkey,2024-04-17 23:09:40,Dreams_&_Nightmares
56,76,0.3185,0.17884960770607,FT,USP-S_Ticket_to_Hell,Monkey,2024-04-17 23:10:00,Dreams_&_Nightmares
57,15,0.4536,0.0978,MW,G3SG1_Dream_Glade,Port,2024-04-17 23:05:12,Dreams_&_Nightmares
58,68,0.4644,0.1368,MW,XM1014_Zombie_Offensive,Port,2024-04-17 23:06:07,Dreams_&_Nightmares
59,121,0.48,0.11243,MW,G3SG1_Dream_Glade,DM,2024-04-17 23:07:51,Dreams_&_Nightmares
60,120,0.48,0.13443,MW,G3SG1_Dream_Glade,DM,2024-04-17 23:07:51,Dreams_&_Nightmares
61,119,0.48,0.13463,MW,G3SG1_Dream_Glade,DM,2024-04-17 23:07:51,Dreams_&_Nightmares
62,118,0.48,0.13983,MW,G3SG1_Dream_Glade,DM,2024-04-17 23:07:51,Dreams_&_Nightmares
63,32,0.4968,0.1358,MW,PP-Bizon_Space_Cat,Port,2024-04-17 23:05:12,Dreams_&_Nightmares
64,78,0.5184,0.1268,MW,PP-Bizon_Space_Cat,Port,2024-04-17 23:06:07,Dreams_&_Nightmares
65,77,0.5184,0.1288,MW,PP-Bizon_Space_Cat,Port,2024-04-17 23:06:07,Dreams_&_Nightmares
66,76,0.5184,0.1498,MW,PP-Bizon_Space_Cat,Port,2024-04-17 23:06:07,Dreams_&_Nightmares
67,108,0.55,0.08463,MW,M4A1-S_Night_Terror,DM,2024-04-17 23:07:51,Dreams_&_Nightmares
68,107,0.55,0.09983,MW,M4A1-S_Night_Terror,DM,2024-04-17 23:07:51,Dreams_&_Nightmares
69,33,0.5508,0.1278,MW,XM1014_Zombie_Offensive,Port,2024-04-17 23:05:12,Dreams_&_Nightmares
70,11,0.5508,0.1338,MW,XM1014_Zombie_Offensive,Port,2024-04-17 23:05:12,Dreams_&_Nightmares
71,111,0.56,0.09563,MW,M4A1-S_Night_Terror,DM,2024-04-17 23:07:51,Dreams_&_Nightmares
72,110,0.56,0.13313,MW,M4A1-S_Night_Terror,DM,2024-04-17 23:07:51,Dreams_&_Nightmares
73,46,0.58,0.08023,MW,USP-S_Ticket_to_Hell,DM,2024-04-17 23:07:27,Dreams_&_Nightmares
74,114,0.58,0.08613,MW,USP-S_Ticket_to_Hell,DM,2024-04-17 23:07:51,Dreams_&_Nightmares
75,10,0.5832,0.1148,MW,PP-Bizon_Space_Cat,Port,2024-04-17 23:05:12,Dreams_&_Nightmares
76,36,0.594,0.1178,MW,G3SG1_Dream_Glade,Port,2024-04-17 23:05:12,Dreams_&_Nightmares
77,96,0.6,0.09523,MW,M4A1-S_Night_Terror,DM,2024-04-17 23:07:31,Dreams_&_Nightmares
78,100,0.6,0.10143,FT,USP-S_Ticket_to_Hell,DM,2024-04-17 23:07:36,Dreams_&_Nightmares
79,7,0.7452,0.0958,MW,M4A1-S_Night_Terror,Port,2024-04-17 23:05:12,Dreams_&_Nightmares
80,27,0.9396,0.0658,FN,XM1014_Zombie_Offensive,Port,2024-04-17 23:05:12,Dreams_&_Nightmares
81,75,0.9504,0.0698,FN,XM1014_Zombie_Offensive,Port,2024-04-17 23:06:07,Dreams_&_Nightmares
82,95,1.0846,0.06658,FN,XM1014_Zombie_Offensive,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
83,7,1.1111,0.03452448919415,FN,G3SG1_Dream_Glade,Monkey,2024-04-17 23:09:19,Dreams_&_Nightmares
84,17,1.1111,0.04687638580799,FN,PP-Bizon_Space_Cat,Monkey,2024-04-17 23:09:19,Dreams_&_Nightmares
85,20,1.1111,0.04966927319765,FN,XM1014_Zombie_Offensive,Monkey,2024-04-17 23:09:26,Dreams_&_Nightmares
86,68,1.1154,0.05548,FN,PP-Bizon_Space_Cat,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
87,2,1.15,0.06003,FN,PP-Bizon_Space_Cat,DM,2024-04-17 23:07:08,Dreams_&_Nightmares
88,5,1.1664,0.0678,FN,XM1014_Zombie_Offensive,Port,2024-04-17 23:05:12,Dreams_&_Nightmares
89,62,1.2231,0.03428,FN,XM1014_Zombie_Offensive,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
90,64,1.2231,0.04638,FN,XM1014_Zombie_Offensive,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
91,66,1.2231,0.05088,FN,XM1014_Zombie_Offensive,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
92,74,1.2231,0.05868,FN,XM1014_Zombie_Offensive,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
93,86,1.2615,0.06388,FN,PP-Bizon_Space_Cat,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
94,70,1.2769,0.05668,FN,G3SG1_Dream_Glade,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
95,59,1.3231,0.02298,FN,G3SG1_Dream_Glade,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
96,63,1.3231,0.04158,FN,G3SG1_Dream_Glade,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
97,5,1.39,0.05353,FN,M4A1-S_Night_Terror,DM,2024-04-17 23:07:08,Dreams_&_Nightmares
98,6,1.39,0.05543,FN,M4A1-S_Night_Terror,DM,2024-04-17 23:07:08,Dreams_&_Nightmares
99,10,1.41,0.03163,FN,M4A1-S_Night_Terror,DM,2024-04-17 23:07:08,Dreams_&_Nightmares
100,1,1.4222,0.0106925265863499,FN,M4A1-S_Night_Terror,Monkey,2024-04-17 23:09:19,Dreams_&_Nightmares
101,2,1.4222,0.01942151784897,FN,M4A1-S_Night_Terror,Monkey,2024-04-17 23:09:19,Dreams_&_Nightmares
102,3,1.4222,0.02307173795998,FN,M4A1-S_Night_Terror,Monkey,2024-04-17 23:09:19,Dreams_&_Nightmares
103,4,1.4222,0.02917821332812,FN,M4A1-S_Night_Terror,Monkey,2024-04-17 23:09:19,Dreams_&_Nightmares
104,5,1.4222,0.0304290484637,FN,M4A1-S_Night_Terror,Monkey,2024-04-17 23:09:19,Dreams_&_Nightmares
105,6,1.4222,0.03269555047154,FN,M4A1-S_Night_Terror,Monkey,2024-04-17 23:09:19,Dreams_&_Nightmares
106,15,1.43,0.02963,FN,M4A1-S_Night_Terror,DM,2024-04-17 23:07:08,Dreams_&_Nightmares
107,27,1.44,0.01833,FN,M4A1-S_Night_Terror,DM,2024-04-17 23:07:08,Dreams_&_Nightmares
108,60,1.6154,0.02868,FN,M4A1-S_Night_Terror,Money,2024-04-17 23:11:00,Dreams_&_Nightmares
109,52,1.6846,0.02018,FN,USP-S_Ticket_To_Hell,Money,2024-04-17 23:10:46,Dreams_&_Nightmares
110,74,1.69,0.02913,FN,USP-S_Ticket_to_Hell,DM,2024-04-17 23:07:27,Dreams_&_Nightmares
111,56,1.8154,0.01358,FN,USP-S_Ticket_To_Hell,Money,2024-04-17 23:10:46,Dreams_&_Nightmares
112,47,6.1992,0.0018,FN,USP-S_Ticket_to_Hell,Port,2024-04-17 23:05:34,Dreams_&_Nightmares
113,46,75.5892,0.0008,FN,M4A1-S_Night_Terror,Port,2024-04-17 23:05:34,Dreams_&_Nightmares
