Coll_ID,Item_ID,Price,Float,Condition,Name,Site,Timestamp,Collection
34,20,0.64,0.1608589589595794,FT,MAC-10_Pipe_Down,Halo,2024-03-20 17:09:42,Danger_Zone
35,22,0.64,0.1642730981111526,FT,MAC-10_Pipe_Down,Halo,2024-03-20 17:09:42,Danger_Zone
36,18,0.64,0.1680843383073806,FT,MAC-10_Pipe_Down,Halo,2024-03-20 17:09:42,Danger_Zone
37,17,0.64,0.1689612120389938,FT,MAC-10_Pipe_Down,Halo,2024-03-20 17:09:42,Danger_Zone
38,21,0.64,0.1713065356016159,FT,MAC-10_Pipe_Down,Halo,2024-03-20 17:09:42,Danger_Zone
39,6,0.7,0.1647141426801681,FT,P250_Nevermore,Halo,2024-03-20 15:56:36,Danger_Zone
40,31,0.71,0.1768161803483963,FT,MAC-10_Pipe_Down,Halo,2024-03-20 17:09:50,Danger_Zone
41,14,0.73,0.1123521253466606,MW,P250_Nevermore,Halo,2024-03-20 16:02:44,Danger_Zone
42,1,0.73,0.1153956875205039,MW,P250_Nevermore,Halo,2024-03-20 16:02:30,Danger_Zone
43,3,0.73,0.1186826974153518,MW,P250_Nevermore,Halo,2024-03-20 16:02:30,Danger_Zone
44,2,0.73,0.1215062737464904,MW,P250_Nevermore,Halo,2024-03-20 16:02:30,Danger_Zone
45,10,0.73,0.12556754052639,MW,P250_Nevermore,Halo,2024-03-20 16:02:37,Danger_Zone
46,4,0.73,0.1261738985776901,MW,P250_Nevermore,Halo,2024-03-20 16:02:30,Danger_Zone
47,5,0.73,0.1310520619153976,MW,P250_Nevermore,Halo,2024-03-20 16:02:30,Danger_Zone
48,17,0.73,0.1318115293979644,MW,P250_Nevermore,Halo,2024-03-20 16:02:44,Danger_Zone
49,6,0.73,0.1326843947172164,MW,P250_Nevermore,Halo,2024-03-20 16:02:30,Danger_Zone
50,8,0.73,0.1353281736373901,MW,P250_Nevermore,Halo,2024-03-20 16:02:37,Danger_Zone
51,5,0.75,0.1305891424417495,MW,USP-S_Flashback,Halo,2024-03-20 20:12:50,Danger_Zone
52,18,0.76,0.1225030645728111,MW,P250_Nevermore,Halo,2024-03-20 16:02:44,Danger_Zone
53,23,0.77,0.1214295029640197,MW,USP-S_Flashback,Halo,2024-03-20 20:13:08,Danger_Zone
54,25,0.77,0.1222340017557144,MW,USP-S_Flashback,Halo,2024-03-20 20:13:21,Danger_Zone
55,16,0.77,0.1242973655462265,MW,USP-S_Flashback,Halo,2024-03-20 20:12:57,Danger_Zone
56,12,0.77,0.1247149109840393,MW,USP-S_Flashback,Halo,2024-03-20 20:12:57,Danger_Zone
57,28,0.78,0.1255329996347427,MW,USP-S_Flashback,Halo,2024-03-20 20:13:21,Danger_Zone
58,37,0.81,0.1239260286092758,MW,USP-S_Flashback,Halo,2024-03-20 20:13:31,Danger_Zone
59,34,0.81,0.1245917975902557,MW,USP-S_Flashback,Halo,2024-03-20 20:13:31,Danger_Zone
60,41,0.84,0.1216438338160514,MW,P250_Nevermore,Halo,2024-03-20 16:03:14,Danger_Zone
61,6,0.89,0.116411916911602,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:12,Danger_Zone
62,5,0.89,0.1203891411423683,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:12,Danger_Zone
63,4,0.89,0.1219320520758628,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:12,Danger_Zone
64,24,0.9,0.1025898307561874,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:35,Danger_Zone
65,13,0.9,0.1055182963609695,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:26,Danger_Zone
66,32,0.9,0.1057821735739707,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:41,Danger_Zone
67,26,0.9,0.1133394986391067,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:41,Danger_Zone
68,23,0.9,0.1147947758436203,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:35,Danger_Zone
69,17,0.9,0.1157559230923652,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:35,Danger_Zone
70,10,0.9,0.117872804403305,MW,Galil_AR_Signal,Halo,2024-03-20 16:47:26,Danger_Zone
71,3,0.92,0.1175850331783294,MW,MAC-10_Pipe_Down,Halo,2024-03-20 17:01:46,Danger_Zone
72,4,0.98,0.1112127378582954,MW,MAC-10_Pipe_Down,Halo,2024-03-20 17:01:46,Danger_Zone
73,11,0.99,0.0833878517150878,MW,MAC-10_Pipe_Down,Halo,2024-03-20 17:01:54,Danger_Zone
74,9,0.99,0.0921447724103927,MW,MAC-10_Pipe_Down,Halo,2024-03-20 17:01:54,Danger_Zone
75,5,0.99,0.1024528518319129,MW,MAC-10_Pipe_Down,Halo,2024-03-20 17:01:46,Danger_Zone
76,3,1.03,0.1002380475401878,MW,G3SG1_Scavenger,Halo,2024-03-20 16:14:41,Danger_Zone
77,12,1.13,0.0988119021058082,MW,MAC-10_Pipe_Down,Halo,2024-03-20 17:01:54,Danger_Zone
78,5,1.24,0.0902366936206817,MW,G3SG1_Scavenger,Halo,2024-03-20 16:14:41,Danger_Zone
79,8,1.34,0.0562338456511497,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44,Danger_Zone
80,7,1.34,0.056726761162281,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44,Danger_Zone
81,2,1.34,0.0595422200858592,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44,Danger_Zone
82,9,1.34,0.0604665428400039,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
83,6,1.34,0.061284702271223,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44,Danger_Zone
84,1,1.34,0.061576172709465,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44,Danger_Zone
85,11,1.34,0.0618793442845344,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
86,4,1.34,0.06273053586483,FN,Galil_AR_Signal,Halo,2024-03-20 16:48:44,Danger_Zone
87,3,1.34,0.0631376951932907,FN,USP-S_Flashback,Halo,2024-03-20 20:16:32,Danger_Zone
88,1,1.34,0.0632100999355316,FN,USP-S_Flashback,Halo,2024-03-20 20:16:32,Danger_Zone
89,1,1.35,0.0474462620913982,FN,P250_Nevermore,Halo,2024-03-20 16:10:33,Danger_Zone
90,4,1.35,0.0613731145858764,FN,USP-S_Flashback,Halo,2024-03-20 20:16:32,Danger_Zone
91,24,1.37,0.0431965366005897,FN,USP-S_Flashback,Halo,2024-03-20 20:16:53,Danger_Zone
92,15,1.37,0.0442712344229221,FN,USP-S_Flashback,Halo,2024-03-20 20:16:40,Danger_Zone
93,16,1.37,0.0486527830362319,FN,USP-S_Flashback,Halo,2024-03-20 20:16:40,Danger_Zone
94,26,1.37,0.0509662255644798,FN,USP-S_Flashback,Halo,2024-03-20 20:17:05,Danger_Zone
95,23,1.37,0.0526051744818687,FN,USP-S_Flashback,Halo,2024-03-20 20:16:53,Danger_Zone
96,25,1.37,0.0549143925309181,FN,USP-S_Flashback,Halo,2024-03-20 20:17:05,Danger_Zone
97,30,1.37,0.056727297604084,FN,USP-S_Flashback,Halo,2024-03-20 20:17:05,Danger_Zone
98,32,1.47,0.0487048402428627,FN,USP-S_Flashback,Halo,2024-03-20 20:17:05,Danger_Zone
99,1,1.55,0.053904116153717,FN,G3SG1_Scavenger,Halo,2024-03-20 16:12:22,Danger_Zone
100,18,1.58,0.0415326058864593,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
101,20,1.62,0.0428325161337852,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
102,28,1.62,0.0434334129095077,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
103,26,1.62,0.0444087013602256,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
104,29,1.72,0.0505613535642623,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
105,4,1.8,0.0452958345413208,FN,P250_Nevermore,Halo,2024-03-20 16:10:33,Danger_Zone
106,13,1.81,0.0435261689126491,FN,P250_Nevermore,Halo,2024-03-20 16:10:46,Danger_Zone
107,26,2.11,0.0284933056682348,FN,P250_Nevermore,Halo,2024-03-20 16:11:08,Danger_Zone
108,34,2.11,0.0412162616848945,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
109,36,2.11,0.041766595095396,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
110,30,2.23,0.0082134790718555,FN,P250_Nevermore,Halo,2024-03-20 16:11:08,Danger_Zone
111,33,2.74,0.0106952656060457,FN,P250_Nevermore,Halo,2024-03-20 16:11:15,Danger_Zone
112,38,2.81,0.0365062393248081,FN,P250_Nevermore,Halo,2024-03-20 16:11:15,Danger_Zone
113,50,7.02,0.0001518087956355,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
114,51,12.35,0.0081491377204656,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
115,52,12.35,0.0152623178437352,FN,Galil_AR_Signal,Halo,2024-03-20 16:49:12,Danger_Zone
